"","Item_Identifier","Item_Count","Outlet_Identifier","Outlet_Count","X","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Establishment_Year","Outlet_Size_High","Outlet_Size_Medium","Outlet_Size_Other","Outlet_Size_Small","Outlet_Location_Type_Tier 1","Outlet_Location_Type_Tier 2","Outlet_Location_Type_Tier 3","Outlet_Type_Grocery Store","Outlet_Type_Supermarket Type1","Outlet_Type_Supermarket Type2","Outlet_Type_Supermarket Type3","Item_Outlet_Sales","Outlet_Year","Item_Type_New_Drinks","Item_Type_New_Food","Item_Type_New_Non-Consumable"
"10937","FDY43",8,"OUT018",1546,1272,14.85,0,0.098803088,"Fruits and Vegetables",169.7474,2009,0,1,0,0,0,0,1,0,0,1,0,673.7896,4,0,1,0
"10938","FDY43",8,"OUT027",1559,14043,12.6,0,0.0540205365,"Fruits and Vegetables",169.2474,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"10939","FDY43",8,"OUT013",1553,11338,14.85,0,0.098320351,"Fruits and Vegetables",167.9474,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"10940","FDY43",8,"OUT035",1550,11249,14.85,0,0.098383632,"Fruits and Vegetables",168.9474,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"10941","FDY43",8,"OUT017",1543,13868,14.85,0,0.098958842,"Fruits and Vegetables",167.2474,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"10942","FDY43",8,"OUT049",1550,14168,14.85,0,0.098555228,"Fruits and Vegetables",166.9474,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"10943","FDY43",8,"OUT046",1550,13239,14.85,0,0.098402239,"Fruits and Vegetables",168.1474,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"10944","FDY44",8,"OUT046",1550,2713,14.15,1,0.024404558,"Fruits and Vegetables",198.311,1997,0,0,0,1,1,0,0,0,1,0,0,2553.343,16,0,1,0
"10945","FDY44",8,"OUT035",1550,12237,14.15,1,0.024399944,"Fruits and Vegetables",194.711,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"10946","FDY44",8,"OUT013",1553,10128,14.15,1,0.02438425,"Fruits and Vegetables",194.411,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"10947","FDY44",8,"OUT049",1550,2500,14.15,1,0.024442501,"Fruits and Vegetables",196.411,1999,0,1,0,0,1,0,0,0,1,0,0,2749.754,14,0,1,0
"10948","FDY44",8,"OUT018",1546,2914,14.15,1,0.024503972,"Fruits and Vegetables",195.111,2009,0,1,0,0,0,0,1,0,0,1,0,982.055,4,0,1,0
"10949","FDY44",8,"OUT027",1559,6822,12.6,1,0.024286378,"Fruits and Vegetables",194.711,1985,0,1,0,0,0,0,1,0,0,0,1,5892.33,28,0,1,0
"10950","FDY44",8,"OUT017",1543,14031,14.15,1,0.024542601,"Fruits and Vegetables",196.011,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"10951","FDY44",8,"OUT045",1548,1454,14.15,1,0.024454052,"Fruits and Vegetables",197.211,2002,0,0,1,0,0,1,0,0,1,0,0,3731.809,11,0,1,0
"10952","FDY45",9,"OUT027",1559,65,12.6,0,0.026015519,"Snack Foods",255.8356,1985,0,1,0,0,0,0,1,0,0,0,1,2543.356,28,0,1,0
"10953","FDY45",9,"OUT049",1550,5665,17.5,0,0.026182758,"Snack Foods",253.6356,1999,0,1,0,0,1,0,0,0,1,0,0,5086.712,14,0,1,0
"10954","FDY45",9,"OUT045",1548,4085,17.5,0,0.026195131,"Snack Foods",252.6356,2002,0,0,1,0,0,1,0,0,1,0,0,2543.356,11,0,1,0
"10955","FDY45",9,"OUT013",1553,8754,17.5,0,0.0540205365,"Snack Foods",255.2356,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"10956","FDY45",9,"OUT046",1550,9015,17.5,0,0.026142114,"Snack Foods",256.3356,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"10957","FDY45",9,"OUT017",1543,5470,17.5,0,0.026289984,"Snack Foods",253.7356,2007,0,0,1,0,0,1,0,0,1,0,0,3815.034,6,0,1,0
"10958","FDY45",9,"OUT035",1550,2193,17.5,0,0.0540205365,"Snack Foods",253.0356,2004,0,0,0,1,0,1,0,0,1,0,0,4578.0408,9,0,1,0
"10959","FDY45",9,"OUT018",1546,4072,17.5,0,0.026248606,"Snack Foods",255.1356,2009,0,1,0,0,0,0,1,0,0,1,0,3815.034,4,0,1,0
"10960","FDY45",9,"OUT010",925,12815,17.5,0,0.043756539,"Snack Foods",252.9356,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,0,1,0
"10961","FDY46",8,"OUT045",1548,10131,18.6,0,0.047987061,"Snack Foods",186.8898,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"10962","FDY46",8,"OUT018",1546,12725,18.6,0,0.048085022,"Snack Foods",186.0898,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"10963","FDY46",8,"OUT049",1550,1317,18.6,0,0.047964395,"Snack Foods",185.0898,1999,0,1,0,0,1,0,0,0,1,0,0,2993.4368,14,0,1,0
"10964","FDY46",8,"OUT046",1550,11142,18.6,0,0.047889939,"Snack Foods",186.9898,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"10965","FDY46",8,"OUT027",1559,6946,12.6,0,0.04765803,"Snack Foods",188.3898,1985,0,1,0,0,0,0,1,0,0,0,1,5238.5144,28,0,1,0
"10966","FDY46",8,"OUT017",1543,5856,18.6,0,0.048160824,"Snack Foods",188.9898,2007,0,0,1,0,0,1,0,0,1,0,0,3554.7062,6,0,1,0
"10967","FDY46",8,"OUT035",1550,13743,18.6,0,0.047880884,"Snack Foods",188.7898,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"10968","FDY46",8,"OUT013",1553,10788,18.6,0,0.047850086,"Snack Foods",186.3898,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"10969","FDY47",10,"OUT049",1550,7020,8.6,1,0.0540205365,"Breads",131.531,1999,0,1,0,0,1,0,0,0,1,0,0,2466.789,14,0,1,0
"10970","FDY47",10,"OUT045",1548,3571,8.6,1,0.054594957,"Breads",130.531,2002,0,0,1,0,0,1,0,0,1,0,0,1298.31,11,0,1,0
"10971","FDY47",10,"OUT013",1553,2648,8.6,1,0.05443912,"Breads",128.831,1987,1,0,0,0,0,0,1,0,1,0,0,1038.648,26,0,1,0
"10972","FDY47",10,"OUT010",925,2693,8.6,1,0.091195818,"Breads",130.231,1998,0,0,1,0,0,0,1,1,0,0,0,129.831,15,0,1,0
"10973","FDY47",10,"OUT019",880,8810,12.6,1,0.095395258,"Breads",131.131,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"10974","FDY47",10,"OUT017",1543,12761,8.6,1,0.054792647,"Breads",128.231,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"10975","FDY47",10,"OUT027",1559,2230,12.6,1,0.054220618,"Breads",129.131,1985,0,1,0,0,0,0,1,0,0,0,1,4933.578,28,0,1,0
"10976","FDY47",10,"OUT018",1546,3481,8.6,1,0.054706408,"Breads",128.931,2009,0,1,0,0,0,0,1,0,0,1,0,1428.141,4,0,1,0
"10977","FDY47",10,"OUT035",1550,4087,8.6,1,0.054474158,"Breads",131.031,2004,0,0,0,1,0,1,0,0,1,0,0,1038.648,9,0,1,0
"10978","FDY47",10,"OUT046",1550,5556,8.6,1,0.054484461,"Breads",130.131,1997,0,0,0,1,1,0,0,0,1,0,0,1557.972,16,0,1,0
"10979","FDY48",9,"OUT027",1559,13568,12.6,0,0.023619935,"Baking Goods",103.3332,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"10980","FDY48",9,"OUT049",1550,13838,14,0,0.023771773,"Baking Goods",102.2332,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"10981","FDY48",9,"OUT017",1543,11744,14,0,0.023869126,"Baking Goods",101.5332,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"10982","FDY48",9,"OUT046",1550,7589,14,0,0.023734872,"Baking Goods",103.2332,1997,0,0,0,1,1,0,0,0,1,0,0,1845.5976,16,0,1,0
"10983","FDY48",9,"OUT045",1548,5364,14,0,0.023783007,"Baking Goods",104.0332,2002,0,0,1,0,0,1,0,0,1,0,0,1435.4648,11,0,1,0
"10984","FDY48",9,"OUT013",1553,7281,14,0,0.02371512,"Baking Goods",103.8332,1987,1,0,0,0,0,0,1,0,1,0,0,1743.0644,26,0,1,0
"10985","FDY48",9,"OUT019",880,4612,12.6,0,0.041556697,"Baking Goods",104.4332,1985,0,0,0,1,1,0,0,1,0,0,0,307.5996,28,0,1,0
"10986","FDY48",9,"OUT035",1550,3838,14,0,0.023730384,"Baking Goods",104.3332,2004,0,0,0,1,0,1,0,0,1,0,0,1435.4648,9,0,1,0
"10987","FDY48",9,"OUT018",1546,5240,14,0,0.023831558,"Baking Goods",103.1332,2009,0,1,0,0,0,0,1,0,0,1,0,1948.1308,4,0,1,0
"10988","FDY49",9,"OUT045",1548,2260,17.2,1,0.012036432,"Canned",165.7184,2002,0,0,1,0,0,1,0,0,1,0,0,1816.3024,11,0,1,0
"10989","FDY49",9,"OUT017",1543,7608,17.2,1,0.012080016,"Canned",164.4184,2007,0,0,1,0,0,1,0,0,1,0,0,2641.8944,6,0,1,0
"10990","FDY49",9,"OUT046",1550,4033,17.2,1,0.012012071,"Canned",163.1184,1997,0,0,0,1,1,0,0,0,1,0,0,4623.3152,16,0,1,0
"10991","FDY49",9,"OUT013",1553,1684,17.2,1,0.012002075,"Canned",165.3184,1987,1,0,0,0,0,0,1,0,1,0,0,990.7104,26,0,1,0
"10992","FDY49",9,"OUT018",1546,8963,17.2,1,0.012061003,"Canned",166.4184,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"10993","FDY49",9,"OUT035",1550,3819,17.2,1,0.0120098,"Canned",163.1184,2004,0,0,0,1,0,1,0,0,1,0,0,2807.0128,9,0,1,0
"10994","FDY49",9,"OUT019",880,7581,12.6,1,0.021031586,"Canned",164.7184,1985,0,0,0,1,1,0,0,1,0,0,0,495.3552,28,0,1,0
"10995","FDY49",9,"OUT027",1559,341,12.6,1,0.011953902,"Canned",164.5184,1985,0,1,0,0,0,0,1,0,0,0,1,2807.0128,28,0,1,0
"10996","FDY49",9,"OUT049",1550,6769,17.2,1,0.012030747,"Canned",166.6184,1999,0,1,0,0,1,0,0,0,1,0,0,1155.8288,14,0,1,0
"10997","FDY50",8,"OUT049",1550,9819,5.8,0,0.0540205365,"Dairy",88.8172,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"10998","FDY50",8,"OUT018",1546,4094,5.8,0,0.131489269,"Dairy",89.7172,2009,0,1,0,0,0,0,1,0,0,1,0,1605.9096,4,0,1,0
"10999","FDY50",8,"OUT017",1543,7367,5.8,0,0.13169655,"Dairy",89.4172,2007,0,0,1,0,0,1,0,0,1,0,0,2498.0816,6,0,1,0
"11000","FDY50",8,"OUT045",1548,7649,5.8,0,0.131221393,"Dairy",87.8172,2002,0,0,1,0,0,1,0,0,1,0,0,1070.6064,11,0,1,0
"11001","FDY50",8,"OUT046",1550,6599,5.8,0,0.130955811,"Dairy",90.3172,1997,0,0,0,1,1,0,0,0,1,0,0,1338.258,16,0,1,0
"11002","FDY50",8,"OUT027",1559,7716,12.6,0,0.130321652,"Dairy",88.7172,1985,0,1,0,0,0,0,1,0,0,0,1,3301.0364,28,0,1,0
"11003","FDY50",8,"OUT035",1550,8458,5.8,0,0.130931048,"Dairy",89.9172,2004,0,0,0,1,0,1,0,0,1,0,0,1516.6924,9,0,1,0
"11004","FDY50",8,"OUT013",1553,11093,5.8,0,0.130846833,"Dairy",88.6172,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"11005","FDY51",8,"OUT027",1559,7071,12.6,0,0.080741927,"Meat",220.8798,1985,0,1,0,0,0,0,1,0,0,0,1,6170.6344,28,0,1,0
"11006","FDY51",8,"OUT013",1553,12481,12.5,0,0.081067307,"Meat",220.2798,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"11007","FDY51",8,"OUT046",1550,2735,12.5,0,0.081134826,"Meat",220.0798,1997,0,0,0,1,1,0,0,0,1,0,0,4848.3556,16,0,1,0
"11008","FDY51",8,"OUT045",1548,11712,12.5,0,0.081299369,"Meat",219.0798,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"11009","FDY51",8,"OUT017",1543,9676,12.5,0,0.081593757,"Meat",219.8798,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"11010","FDY51",8,"OUT018",1546,642,12.5,0,0.081465335,"Meat",220.7798,2009,0,1,0,0,0,0,1,0,0,1,0,6611.394,4,0,1,0
"11011","FDY51",8,"OUT035",1550,1674,12.5,0,0.081119484,"Meat",220.0798,2004,0,0,0,1,0,1,0,0,1,0,0,1322.2788,9,0,1,0
"11012","FDY51",8,"OUT049",1550,6407,12.5,0,0.081260969,"Meat",221.7798,1999,0,1,0,0,1,0,0,0,1,0,0,3085.3172,14,0,1,0
"11013","FDY52",10,"OUT035",1550,9478,6.365,0,0.0540205365,"Frozen Foods",62.5536,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"11014","FDY52",10,"OUT045",1548,2424,6.365,0,0.007363189,"Frozen Foods",63.2536,2002,0,0,1,0,0,1,0,0,1,0,0,1225.072,11,0,1,0
"11015","FDY52",10,"OUT027",1559,9228,12.6,0,0.007312702,"Frozen Foods",63.1536,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"11016","FDY52",10,"OUT017",1543,5216,6.365,0,0.0540205365,"Frozen Foods",59.7536,2007,0,0,1,0,0,1,0,0,1,0,0,980.0576,6,0,1,0
"11017","FDY52",10,"OUT046",1550,1179,6.365,0,0.007348286,"Frozen Foods",62.8536,1997,0,0,0,1,1,0,0,0,1,0,0,796.2968,16,0,1,0
"11018","FDY52",10,"OUT049",1550,7449,6.365,0,0.007359711,"Frozen Foods",60.1536,1999,0,1,0,0,1,0,0,0,1,0,0,490.0288,14,0,1,0
"11019","FDY52",10,"OUT010",925,12774,6.365,0,0.012299525,"Frozen Foods",62.5536,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,0,1,0
"11020","FDY52",10,"OUT019",880,1131,12.6,0,0.012865901,"Frozen Foods",59.3536,1985,0,0,0,1,1,0,0,1,0,0,0,122.5072,28,0,1,0
"11021","FDY52",10,"OUT013",1553,5929,6.365,0,0.007342171,"Frozen Foods",59.9536,1987,1,0,0,0,0,0,1,0,1,0,0,980.0576,26,0,1,0
"11022","FDY52",10,"OUT018",1546,12317,6.365,0,0.00737822,"Frozen Foods",61.3536,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"11023","FDY55",9,"OUT035",1550,1791,16.75,0,0.081304829,"Fruits and Vegetables",258.4988,2004,0,0,0,1,0,1,0,0,1,0,0,4111.9808,9,0,1,0
"11024","FDY55",9,"OUT046",1550,6788,16.75,0,0.0540205365,"Fruits and Vegetables",255.3988,1997,0,0,0,1,1,0,0,0,1,0,0,4625.9784,16,0,1,0
"11025","FDY55",9,"OUT017",1543,11454,16.75,0,0.081780186,"Fruits and Vegetables",256.6988,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"11026","FDY55",9,"OUT019",880,6342,12.6,0,0.0540205365,"Fruits and Vegetables",258.3988,1985,0,0,0,1,1,0,0,1,0,0,0,256.9988,28,0,1,0
"11027","FDY55",9,"OUT027",1559,4347,12.6,0,0.0540205365,"Fruits and Vegetables",255.7988,1985,0,1,0,0,0,0,1,0,0,0,1,9251.9568,28,0,1,0
"11028","FDY55",9,"OUT045",1548,8040,16.75,0,0.081485126,"Fruits and Vegetables",258.0988,2002,0,0,1,0,0,1,0,0,1,0,0,8994.958,11,0,1,0
"11029","FDY55",9,"OUT013",1553,277,16.75,0,0.081252534,"Fruits and Vegetables",256.4988,1987,1,0,0,0,0,0,1,0,1,0,0,7452.9652,26,0,1,0
"11030","FDY55",9,"OUT049",1550,7015,16.75,0,0.081446638,"Fruits and Vegetables",257.0988,1999,0,1,0,0,1,0,0,0,1,0,0,6424.97,14,0,1,0
"11031","FDY55",9,"OUT018",1546,1256,16.75,0,0.08165147,"Fruits and Vegetables",258.3988,2009,0,1,0,0,0,0,1,0,0,1,0,1541.9928,4,0,1,0
"11032","FDY56",10,"OUT019",880,6205,12.6,1,0.109274313,"Fruits and Vegetables",225.3062,1985,0,0,0,1,1,0,0,1,0,0,0,677.1186,28,0,1,0
"11033","FDY56",10,"OUT013",1553,5359,16.35,1,0.062359467,"Fruits and Vegetables",224.0062,1987,1,0,0,0,0,0,1,0,1,0,0,4288.4178,26,0,1,0
"11034","FDY56",10,"OUT017",1543,244,16.35,1,0.062764429,"Fruits and Vegetables",227.6062,2007,0,0,1,0,0,1,0,0,1,0,0,7222.5984,6,0,1,0
"11035","FDY56",10,"OUT049",1550,426,16.35,1,0.062508438,"Fruits and Vegetables",227.1062,1999,0,1,0,0,1,0,0,0,1,0,0,5642.655,14,0,1,0
"11036","FDY56",10,"OUT046",1550,526,16.35,1,0.062411404,"Fruits and Vegetables",225.9062,1997,0,0,0,1,1,0,0,0,1,0,0,5416.9488,16,0,1,0
"11037","FDY56",10,"OUT045",1548,9284,16.35,1,0.062537976,"Fruits and Vegetables",226.5062,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"11038","FDY56",10,"OUT035",1550,9971,16.35,1,0.062399603,"Fruits and Vegetables",224.7062,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"11039","FDY56",10,"OUT010",925,3952,16.35,1,0.104463896,"Fruits and Vegetables",227.1062,1998,0,0,1,0,0,0,1,1,0,0,0,225.7062,15,0,1,0
"11040","FDY56",10,"OUT018",1546,4484,16.35,1,0.062665642,"Fruits and Vegetables",225.6062,2009,0,1,0,0,0,0,1,0,0,1,0,1579.9434,4,0,1,0
"11041","FDY56",10,"OUT027",1559,1286,12.6,1,0.062109174,"Fruits and Vegetables",223.7062,1985,0,1,0,0,0,0,1,0,0,0,1,4965.5364,28,0,1,0
"11042","FDY57",8,"OUT049",1550,7853,20.2,1,0.121442754,"Snack Foods",94.9752,1999,0,1,0,0,1,0,0,0,1,0,0,1342.2528,14,0,1,0
"11043","FDY57",8,"OUT027",1559,9006,12.6,1,0.120667057,"Snack Foods",94.6752,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"11044","FDY57",8,"OUT035",1550,5162,20.2,1,0.121231308,"Snack Foods",97.5752,2004,0,0,0,1,0,1,0,0,1,0,0,1534.0032,9,0,1,0
"11045","FDY57",8,"OUT018",1546,4068,20.2,1,0.121748174,"Snack Foods",96.9752,2009,0,1,0,0,0,0,1,0,0,1,0,1725.7536,4,0,1,0
"11046","FDY57",8,"OUT046",1550,5395,20.2,1,0.121254236,"Snack Foods",94.5752,1997,0,0,0,1,1,0,0,0,1,0,0,1821.6288,16,0,1,0
"11047","FDY57",8,"OUT045",1548,2723,20.2,1,0.121500143,"Snack Foods",95.0752,2002,0,0,1,0,0,1,0,0,1,0,0,2588.6304,11,0,1,0
"11048","FDY57",8,"OUT013",1553,4246,20.2,1,0.121153331,"Snack Foods",97.3752,1987,1,0,0,0,0,0,1,0,1,0,0,958.752,26,0,1,0
"11049","FDY57",8,"OUT017",1543,4164,20.2,1,0.121940099,"Snack Foods",95.3752,2007,0,0,1,0,0,1,0,0,1,0,0,1150.5024,6,0,1,0
"11050","FDY58",10,"OUT010",925,11805,11.65,0,0.066815522,"Snack Foods",229.6694,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,0,1,0
"11051","FDY58",10,"OUT035",1550,12903,11.65,0,0.039911033,"Snack Foods",228.9694,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"11052","FDY58",10,"OUT049",1550,1350,11.65,0,0.039980644,"Snack Foods",227.3694,1999,0,1,0,0,1,0,0,0,1,0,0,4567.388,14,0,1,0
"11053","FDY58",10,"OUT045",1548,11460,11.65,0,0.039999537,"Snack Foods",229.8694,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"11054","FDY58",10,"OUT046",1550,13428,11.65,0,0.039918581,"Snack Foods",228.7694,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"11055","FDY58",10,"OUT019",880,10581,12.6,0,0.069892283,"Snack Foods",226.3694,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"11056","FDY58",10,"OUT017",1543,1013,11.65,0,0.040144377,"Snack Foods",228.9694,2007,0,0,1,0,0,1,0,0,1,0,0,6622.7126,6,0,1,0
"11057","FDY58",10,"OUT027",1559,10003,12.6,0,0.039725274,"Snack Foods",228.2694,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"11058","FDY58",10,"OUT018",1546,120,11.65,0,0.040081193,"Snack Foods",227.0694,2009,0,1,0,0,0,0,1,0,0,1,0,1141.847,4,0,1,0
"11059","FDY58",10,"OUT013",1553,11672,11.65,0,0.039885362,"Snack Foods",228.9694,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"11060","FDY59",9,"OUT045",1548,4685,8.195,0,0.031467128,"Baking Goods",91.8462,2002,0,0,1,0,0,1,0,0,1,0,0,2313.655,11,0,1,0
"11061","FDY59",9,"OUT035",1550,5803,8.195,0,0.031397503,"Baking Goods",91.3462,2004,0,0,0,1,0,1,0,0,1,0,0,1388.193,9,0,1,0
"11062","FDY59",9,"OUT049",1550,296,8.195,0,0.031452265,"Baking Goods",94.3462,1999,0,1,0,0,1,0,0,0,1,0,0,925.462,14,0,1,0
"11063","FDY59",9,"OUT018",1546,624,8.195,0,0.0540205365,"Baking Goods",93.1462,2009,0,1,0,0,0,0,1,0,0,1,0,647.8234,4,0,1,0
"11064","FDY59",9,"OUT027",1559,5457,12.6,0,0.031251369,"Baking Goods",93.3462,1985,0,1,0,0,0,0,1,0,0,0,1,1018.0082,28,0,1,0
"11065","FDY59",9,"OUT017",1543,10202,8.195,0,0.031581072,"Baking Goods",93.4462,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"11066","FDY59",9,"OUT046",1550,6867,8.195,0,0.031403441,"Baking Goods",93.8462,1997,0,0,0,1,1,0,0,0,1,0,0,647.8234,16,0,1,0
"11067","FDY59",9,"OUT013",1553,8417,8.195,0,0.031377308,"Baking Goods",93.6462,1987,1,0,0,0,0,0,1,0,1,0,0,925.462,26,0,1,0
"11068","FDY59",9,"OUT010",925,8657,8.195,0,0.052562923,"Baking Goods",93.9462,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,0,1,0
"11069","FDY60",9,"OUT017",1543,1126,10.5,1,0.026520107,"Baking Goods",144.8128,2007,0,0,1,0,0,1,0,0,1,0,0,2157.192,6,0,1,0
"11070","FDY60",9,"OUT045",1548,3559,10.5,1,0.026424424,"Baking Goods",145.2128,2002,0,0,1,0,0,1,0,0,1,0,0,3739.1328,11,0,1,0
"11071","FDY60",9,"OUT018",1546,10450,10.5,1,0.026478367,"Baking Goods",141.9128,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"11072","FDY60",9,"OUT027",1559,2751,12.6,1,0.02624324,"Baking Goods",143.8128,1985,0,1,0,0,0,0,1,0,0,0,1,4458.1968,28,0,1,0
"11073","FDY60",9,"OUT010",925,2967,10.5,1,0.044139551,"Baking Goods",143.9128,1998,0,0,1,0,0,0,1,1,0,0,0,143.8128,15,0,1,0
"11074","FDY60",9,"OUT049",1550,12052,10.5,1,0.0540205365,"Baking Goods",143.5128,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"11075","FDY60",9,"OUT046",1550,4644,10.5,1,0.0540205365,"Baking Goods",143.3128,1997,0,0,0,1,1,0,0,0,1,0,0,1438.128,16,0,1,0
"11076","FDY60",9,"OUT013",1553,14083,10.5,1,0.026348997,"Baking Goods",145.3128,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"11077","FDY60",9,"OUT035",1550,14055,10.5,1,0.026365956,"Baking Goods",141.9128,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"11078","FDZ01",9,"OUT045",1548,13346,8.975,1,0.009077217,"Canned",102.099,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"11079","FDZ01",9,"OUT018",1546,12326,8.975,1,0.009095747,"Canned",104.399,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"11080","FDZ01",9,"OUT017",1543,12695,8.975,1,0.009110086,"Canned",101.799,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"11081","FDZ01",9,"OUT010",925,637,8.975,1,0.01516265,"Canned",101.899,1998,0,0,1,0,0,0,1,1,0,0,0,103.199,15,0,1,0
"11082","FDZ01",9,"OUT019",880,9246,12.6,1,0.015860869,"Canned",103.499,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"11083","FDZ01",9,"OUT027",1559,796,12.6,1,0.009014978,"Canned",102.699,1985,0,1,0,0,0,0,1,0,0,0,1,3095.97,28,0,1,0
"11084","FDZ01",9,"OUT013",1553,4115,8.975,1,0.009051307,"Canned",103.099,1987,1,0,0,0,0,0,1,0,1,0,0,309.597,26,0,1,0
"11085","FDZ01",9,"OUT035",1550,3805,8.975,1,0.009057132,"Canned",104.099,2004,0,0,0,1,0,1,0,0,1,0,0,2476.776,9,0,1,0
"11086","FDZ01",9,"OUT046",1550,2195,8.975,1,0.009058845,"Canned",103.399,1997,0,0,0,1,1,0,0,0,1,0,0,2579.975,16,0,1,0
"11087","FDZ02",9,"OUT010",925,4377,6.905,1,0.063850971,"Dairy",97.2726,1998,0,0,1,0,0,0,1,1,0,0,0,195.7452,15,0,1,0
"11088","FDZ02",9,"OUT027",1559,5640,12.6,1,0.037962696,"Dairy",97.5726,1985,0,1,0,0,0,0,1,0,0,0,1,978.726,28,0,1,0
"11089","FDZ02",9,"OUT013",1553,10720,6.905,1,0.038115681,"Dairy",96.7726,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"11090","FDZ02",9,"OUT049",1550,12995,6.905,1,0.038206735,"Dairy",96.1726,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"11091","FDZ02",9,"OUT018",1546,10982,6.905,1,0.038302823,"Dairy",96.6726,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"11092","FDZ02",9,"OUT017",1543,4408,6.905,1,0.038363204,"Dairy",98.1726,2007,0,0,1,0,0,1,0,0,1,0,0,587.2356,6,0,1,0
"11093","FDZ02",9,"OUT046",1550,11946,6.905,1,0.038147426,"Dairy",99.6726,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"11094","FDZ02",9,"OUT045",1548,6378,6.905,1,0.03822479,"Dairy",99.8726,2002,0,0,1,0,0,1,0,0,1,0,0,587.2356,11,0,1,0
"11095","FDZ02",9,"OUT035",1550,8642,6.905,1,0.038140213,"Dairy",96.3726,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"11096","FDZ03",8,"OUT046",1550,4686,13.65,1,0.078786674,"Dairy",184.824,1997,0,0,0,1,1,0,0,0,1,0,0,3355.632,16,0,1,0
"11097","FDZ03",8,"OUT010",925,2601,13.65,1,0.13187274,"Dairy",188.024,1998,0,0,1,0,0,0,1,1,0,0,0,745.696,15,0,1,0
